"code","event","finished","finished_provisional","id","kickoff_time","minutes","provisional_start_time","started","team_a","team_a_score","team_h","team_h_score","team_h_difficulty","team_a_difficulty","pulse_id"
2210309,4,TRUE,TRUE,39,"2021-09-11T14:00:00Z",90,FALSE,TRUE,19,0,16,0,3,2,66380
2210310,4,TRUE,TRUE,40,"2021-09-11T14:00:00Z",90,FALSE,TRUE,20,2,18,0,3,2,66381
2210303,4,TRUE,TRUE,33,"2021-09-11T16:30:00Z",90,FALSE,TRUE,2,0,6,3,2,4,66374
2210306,4,TRUE,TRUE,36,"2021-09-12T15:30:00Z",90,FALSE,TRUE,11,3,10,0,5,2,66377
2210305,4,TRUE,TRUE,35,"2021-09-13T19:00:00Z",90,FALSE,TRUE,5,1,8,3,2,2,66376
2210316,5,TRUE,TRUE,46,"2021-09-17T19:00:00Z",90,FALSE,TRUE,10,1,14,1,2,3,66387
2210320,5,TRUE,TRUE,50,"2021-09-18T11:30:00Z",90,FALSE,TRUE,3,2,20,0,2,3,66391
2210313,5,TRUE,TRUE,43,"2021-09-18T14:00:00Z",90,FALSE,TRUE,1,1,5,0,4,2,66384
2210314,5,TRUE,TRUE,44,"2021-09-18T14:00:00Z",90,FALSE,TRUE,7,0,11,3,2,5,66385
2210315,5,TRUE,TRUE,45,"2021-09-18T14:00:00Z",90,FALSE,TRUE,16,0,12,0,2,5,66386
2210317,5,TRUE,TRUE,47,"2021-09-18T14:00:00Z",90,FALSE,TRUE,18,3,15,1,2,2,66388
2210311,5,TRUE,TRUE,41,"2021-09-18T16:30:00Z",90,FALSE,TRUE,8,0,2,3,2,2,66382
2210312,5,TRUE,TRUE,42,"2021-09-19T13:00:00Z",90,FALSE,TRUE,9,1,4,2,2,2,66383
2210319,5,TRUE,TRUE,49,"2021-09-19T13:00:00Z",90,FALSE,TRUE,13,2,19,1,3,3,66390
2210318,5,TRUE,TRUE,48,"2021-09-19T15:30:00Z",90,FALSE,TRUE,6,3,17,0,4,4,66389
2210323,6,TRUE,TRUE,53,"2021-09-25T11:30:00Z",90,FALSE,TRUE,12,1,6,0,5,4,66394
2210328,6,TRUE,TRUE,58,"2021-09-25T11:30:00Z",90,FALSE,TRUE,2,1,13,0,2,4,66399
2210325,6,TRUE,TRUE,55,"2021-09-25T14:00:00Z",90,FALSE,TRUE,15,0,8,2,2,2,66396
2210326,6,TRUE,TRUE,56,"2021-09-25T14:00:00Z",90,FALSE,TRUE,19,2,10,1,3,2,66397
2210327,6,TRUE,TRUE,57,"2021-09-25T14:00:00Z",90,FALSE,TRUE,5,2,9,2,2,4,66398
2210330,6,TRUE,TRUE,60,"2021-09-25T14:00:00Z",90,FALSE,TRUE,14,1,18,1,2,2,66401
2210322,6,TRUE,TRUE,52,"2021-09-25T16:30:00Z",90,FALSE,TRUE,11,3,3,3,5,2,66393
2210329,6,TRUE,TRUE,59,"2021-09-26T13:00:00Z",90,FALSE,TRUE,20,1,16,0,3,2,66400
2210321,6,TRUE,TRUE,51,"2021-09-26T15:30:00Z",90,FALSE,TRUE,17,1,1,3,3,4,66392
2210324,6,TRUE,TRUE,54,"2021-09-27T19:00:00Z",90,FALSE,TRUE,4,1,7,1,2,2,66395
2210337,7,TRUE,TRUE,67,"2021-10-02T11:30:00Z",90,FALSE,TRUE,8,1,13,1,2,4,66408
2210332,7,TRUE,TRUE,62,"2021-10-02T14:00:00Z",90,FALSE,TRUE,15,0,5,0,2,2,66403
2210333,7,TRUE,TRUE,63,"2021-10-02T14:00:00Z",90,FALSE,TRUE,16,1,6,3,2,4,66404
2210335,7,TRUE,TRUE,65,"2021-10-02T14:00:00Z",90,FALSE,TRUE,18,0,10,1,2,2,66406
2210340,7,TRUE,TRUE,70,"2021-10-02T14:00:00Z",90,FALSE,TRUE,14,1,20,2,2,3,66411
2210331,7,TRUE,TRUE,61,"2021-10-02T16:30:00Z",90,FALSE,TRUE,1,0,4,0,4,2,66402
2210334,7,TRUE,TRUE,64,"2021-10-03T13:00:00Z",90,FALSE,TRUE,9,2,7,2,2,2,66405
2210338,7,TRUE,TRUE,68,"2021-10-03T13:00:00Z",90,FALSE,TRUE,2,1,17,2,2,4,66409
2210339,7,TRUE,TRUE,69,"2021-10-03T13:00:00Z",90,FALSE,TRUE,3,2,19,1,2,3,66410
2210336,7,TRUE,TRUE,66,"2021-10-03T15:30:00Z",90,FALSE,TRUE,12,2,11,2,5,5,66407
2210350,8,TRUE,TRUE,80,"2021-10-16T11:30:00Z",90,FALSE,TRUE,11,5,18,0,5,2,66421
2210342,8,TRUE,TRUE,72,"2021-10-16T14:00:00Z",90,FALSE,TRUE,20,3,2,2,3,2,66413
2210345,8,TRUE,TRUE,75,"2021-10-16T14:00:00Z",90,FALSE,TRUE,13,2,9,4,3,4,66416
2210346,8,TRUE,TRUE,76,"2021-10-16T14:00:00Z",90,FALSE,TRUE,5,0,12,2,2,5,66417
2210348,8,TRUE,TRUE,78,"2021-10-16T14:00:00Z",90,FALSE,TRUE,4,0,15,0,2,2,66419
2210349,8,TRUE,TRUE,79,"2021-10-16T14:00:00Z",90,FALSE,TRUE,10,0,16,1,2,2,66420
2210343,8,TRUE,TRUE,73,"2021-10-16T16:30:00Z",90,FALSE,TRUE,6,1,3,0,4,2,66414
2210344,8,TRUE,TRUE,74,"2021-10-17T13:00:00Z",90,FALSE,TRUE,19,1,8,0,3,2,66415
2210347,8,TRUE,TRUE,77,"2021-10-17T15:30:00Z",90,FALSE,TRUE,17,3,14,2,3,3,66418
2210341,8,TRUE,TRUE,71,"2021-10-18T19:00:00Z",90,FALSE,TRUE,7,2,1,2,2,4,66412
2210351,9,TRUE,TRUE,81,"2021-10-22T19:00:00Z",90,FALSE,TRUE,2,1,1,3,2,4,66422
2210354,9,TRUE,TRUE,84,"2021-10-23T11:30:00Z",90,FALSE,TRUE,15,0,6,7,2,4,66425
2210355,9,TRUE,TRUE,85,"2021-10-23T14:00:00Z",90,FALSE,TRUE,14,1,7,1,2,2,66426
2210356,9,TRUE,TRUE,86,"2021-10-23T14:00:00Z",90,FALSE,TRUE,18,5,8,2,2,2,66427
2210357,9,TRUE,TRUE,87,"2021-10-23T14:00:00Z",90,FALSE,TRUE,20,1,10,1,3,2,66428
2210359,9,TRUE,TRUE,89,"2021-10-23T14:00:00Z",90,FALSE,TRUE,5,2,16,2,2,2,66430
2210353,9,TRUE,TRUE,83,"2021-10-23T16:30:00Z",90,FALSE,TRUE,12,4,4,1,5,2,66424
2210352,9,TRUE,TRUE,82,"2021-10-24T13:00:00Z",90,FALSE,TRUE,9,2,3,1,2,2,66423
2210360,9,TRUE,TRUE,90,"2021-10-24T13:00:00Z",90,FALSE,TRUE,17,0,19,1,3,3,66431
2210358,9,TRUE,TRUE,88,"2021-10-24T15:30:00Z",90,FALSE,TRUE,11,5,13,0,5,4,66429
2210363,10,TRUE,TRUE,93,"2021-10-30T11:30:00Z",90,FALSE,TRUE,1,2,9,0,4,4,66434
2210362,10,TRUE,TRUE,92,"2021-10-30T14:00:00Z",90,FALSE,TRUE,3,1,5,3,2,2,66433
2210364,10,TRUE,TRUE,94,"2021-10-30T14:00:00Z",90,FALSE,TRUE,4,2,11,2,2,5,66435
2210365,10,TRUE,TRUE,95,"2021-10-30T14:00:00Z",90,FALSE,TRUE,7,2,12,0,2,5,66436
2210366,10,TRUE,TRUE,96,"2021-10-30T14:00:00Z",90,FALSE,TRUE,6,3,14,0,4,3,66437
2210369,10,TRUE,TRUE,99,"2021-10-30T14:00:00Z",90,FALSE,TRUE,16,1,18,0,2,2,66440
2210368,10,TRUE,TRUE,98,"2021-10-30T16:30:00Z",90,FALSE,TRUE,13,3,17,0,3,4,66439
2210367,10,TRUE,TRUE,97,"2021-10-31T14:00:00Z",90,FALSE,TRUE,10,2,15,1,2,2,66438
2210361,10,TRUE,TRUE,91,"2021-10-31T16:30:00Z",90,FALSE,TRUE,19,4,2,1,3,2,66432
2210370,10,TRUE,TRUE,100,"2021-11-01T20:00:00Z",90,FALSE,TRUE,8,1,20,2,2,3,66441
2210379,11,TRUE,TRUE,109,"2021-11-05T20:00:00Z",90,FALSE,TRUE,2,0,16,1,2,2,66450
2210378,11,TRUE,TRUE,108,"2021-11-06T12:30:00Z",90,FALSE,TRUE,12,2,13,0,5,4,66449
2210372,11,TRUE,TRUE,102,"2021-11-06T15:00:00Z",90,FALSE,TRUE,15,2,3,1,2,2,66443
2210374,11,TRUE,TRUE,104,"2021-11-06T15:00:00Z",90,FALSE,TRUE,5,1,6,1,2,4,66445
2210375,11,TRUE,TRUE,105,"2021-11-06T15:00:00Z",90,FALSE,TRUE,20,0,7,2,3,2,66446
2210373,11,TRUE,TRUE,103,"2021-11-06T17:30:00Z",90,FALSE,TRUE,14,1,4,1,2,2,66444
2210371,11,TRUE,TRUE,101,"2021-11-07T14:00:00Z",90,FALSE,TRUE,18,0,1,1,2,4,66442
2210376,11,TRUE,TRUE,106,"2021-11-07T14:00:00Z",90,FALSE,TRUE,17,0,8,0,3,2,66447
2210377,11,TRUE,TRUE,107,"2021-11-07T14:00:00Z",90,FALSE,TRUE,9,1,10,1,2,2,66448
2210380,11,TRUE,TRUE,110,"2021-11-07T16:30:00Z",90,FALSE,TRUE,11,2,19,3,5,3,66451
2210383,12,TRUE,TRUE,113,"2021-11-20T12:30:00Z",90,FALSE,TRUE,6,3,9,0,4,4,66454
2210381,12,TRUE,TRUE,111,"2021-11-20T15:00:00Z",90,FALSE,TRUE,4,0,2,2,2,2,66452
2210382,12,TRUE,TRUE,112,"2021-11-20T15:00:00Z",90,FALSE,TRUE,7,3,5,3,2,2,66453
2210386,12,TRUE,TRUE,116,"2021-11-20T15:00:00Z",90,FALSE,TRUE,3,3,14,3,2,3,66457
2210387,12,TRUE,TRUE,117,"2021-11-20T15:00:00Z",90,FALSE,TRUE,16,1,15,2,2,2,66458
2210389,12,TRUE,TRUE,119,"2021-11-20T15:00:00Z",90,FALSE,TRUE,13,1,18,4,3,2,66460
2210390,12,TRUE,TRUE,120,"2021-11-20T15:00:00Z",90,FALSE,TRUE,19,0,20,1,3,3,66461
2210384,12,TRUE,TRUE,114,"2021-11-20T17:30:00Z",90,FALSE,TRUE,1,0,11,4,4,5,66455
2210385,12,TRUE,TRUE,115,"2021-11-21T14:00:00Z",90,FALSE,TRUE,8,0,12,3,2,5,66456
2210388,12,TRUE,TRUE,118,"2021-11-21T16:30:00Z",90,FALSE,TRUE,10,1,17,2,2,4,66459
2210391,13,TRUE,TRUE,121,"2021-11-27T12:30:00Z",90,FALSE,TRUE,14,0,1,2,2,4,66462
2210396,13,TRUE,TRUE,126,"2021-11-27T15:00:00Z",90,FALSE,TRUE,2,2,7,1,2,2,66467
2210398,13,TRUE,TRUE,128,"2021-11-27T15:00:00Z",90,FALSE,TRUE,16,0,11,4,2,5,66469
2210400,13,TRUE,TRUE,130,"2021-11-27T15:00:00Z",90,FALSE,TRUE,20,0,15,0,3,2,66471
2210393,13,TRUE,TRUE,123,"2021-11-27T17:30:00Z",90,FALSE,TRUE,10,0,4,0,2,2,66464
2210392,13,TRUE,TRUE,122,"2021-11-28T14:00:00Z",90,FALSE,TRUE,8,0,3,1,2,2,66463
2210397,13,TRUE,TRUE,127,"2021-11-28T14:00:00Z",90,FALSE,TRUE,18,2,9,4,2,4,66468
2210399,13,TRUE,TRUE,129,"2021-11-28T14:00:00Z",90,FALSE,TRUE,19,1,12,2,3,5,66470
2210395,13,TRUE,TRUE,125,"2021-11-28T16:30:00Z",90,FALSE,TRUE,13,1,6,1,3,4,66466
2210408,14,TRUE,TRUE,138,"2021-11-30T19:30:00Z",90,FALSE,TRUE,15,1,14,1,2,3,66479
2210403,14,TRUE,TRUE,133,"2021-11-30T20:15:00Z",90,FALSE,TRUE,7,0,10,1,2,2,66474
2210409,14,TRUE,TRUE,139,"2021-12-01T19:30:00Z",90,FALSE,TRUE,9,2,16,2,2,2,66480
2210405,14,TRUE,TRUE,135,"2021-12-01T19:30:00Z",90,FALSE,TRUE,6,2,18,1,4,2,66476
2210406,14,TRUE,TRUE,136,"2021-12-01T19:30:00Z",90,FALSE,TRUE,4,1,19,1,2,3,66477
2210407,14,TRUE,TRUE,137,"2021-12-01T19:30:00Z",90,FALSE,TRUE,5,0,20,0,2,3,66478
2210401,14,TRUE,TRUE,131,"2021-12-01T20:15:00Z",90,FALSE,TRUE,12,2,2,1,5,2,66472
2210402,14,TRUE,TRUE,132,"2021-12-01T20:15:00Z",90,FALSE,TRUE,11,4,8,1,5,2,66473
2210410,14,TRUE,TRUE,140,"2021-12-02T19:30:00Z",90,FALSE,TRUE,3,0,17,2,2,4,66481
2210404,14,TRUE,TRUE,134,"2021-12-02T20:15:00Z",90,FALSE,TRUE,1,2,13,3,4,4,66475
2210419,15,TRUE,TRUE,149,"2021-12-04T12:30:00Z",90,FALSE,TRUE,6,2,19,3,4,3,66490
2210415,15,TRUE,TRUE,145,"2021-12-04T15:00:00Z",90,FALSE,TRUE,5,0,14,1,2,3,66486
2210416,15,TRUE,TRUE,146,"2021-12-04T15:00:00Z",90,FALSE,TRUE,4,1,16,1,2,2,66487
2210420,15,TRUE,TRUE,150,"2021-12-04T15:00:00Z",90,FALSE,TRUE,11,1,20,0,5,3,66491
2210418,15,TRUE,TRUE,148,"2021-12-04T17:30:00Z",90,FALSE,TRUE,12,3,18,1,5,2,66489
2210413,15,TRUE,TRUE,143,"2021-12-05T14:00:00Z",90,FALSE,TRUE,3,2,10,2,2,2,66484
2210414,15,TRUE,TRUE,144,"2021-12-05T14:00:00Z",90,FALSE,TRUE,7,0,13,1,2,4,66485
2210417,15,TRUE,TRUE,147,"2021-12-05T14:00:00Z",90,FALSE,TRUE,15,0,17,3,2,4,66488
2210411,15,TRUE,TRUE,141,"2021-12-05T16:30:00Z",90,FALSE,TRUE,9,1,2,2,2,2,66482
2210412,15,TRUE,TRUE,142,"2021-12-06T20:00:00Z",90,FALSE,TRUE,1,1,8,2,4,2,66483
2210422,16,TRUE,TRUE,152,"2021-12-10T20:00:00Z",90,FALSE,TRUE,18,1,3,2,2,2,66493
2210429,16,TRUE,TRUE,159,"2021-12-11T12:30:00Z",90,FALSE,TRUE,20,0,12,1,3,5,66500
2210421,16,TRUE,TRUE,151,"2021-12-11T15:00:00Z",90,FALSE,TRUE,16,0,1,3,2,4,66492
2210425,16,TRUE,TRUE,155,"2021-12-11T15:00:00Z",90,FALSE,TRUE,10,2,6,3,2,4,66496
2210428,16,TRUE,TRUE,158,"2021-12-11T15:00:00Z",90,FALSE,TRUE,2,0,11,1,2,5,66499
2210430,16,TRUE,TRUE,160,"2021-12-11T17:30:00Z",90,FALSE,TRUE,13,1,15,0,3,2,66501
2210424,16,TRUE,TRUE,154,"2021-12-12T14:00:00Z",90,FALSE,TRUE,19,0,5,0,3,2,66495
2210427,16,TRUE,TRUE,157,"2021-12-12T14:00:00Z",90,FALSE,TRUE,14,0,9,4,2,4,66498
2210426,16,TRUE,TRUE,156,"2021-12-12T16:30:00Z",90,FALSE,TRUE,8,1,7,3,2,2,66497
2210437,17,TRUE,TRUE,167,"2021-12-14T19:45:00Z",90,FALSE,TRUE,2,2,15,0,2,2,66508
2210440,17,TRUE,TRUE,170,"2021-12-14T20:00:00Z",90,FALSE,TRUE,10,0,12,7,2,5,66511
2210433,17,TRUE,TRUE,163,"2021-12-15T19:30:00Z",90,FALSE,TRUE,20,1,4,0,3,2,66504
2210435,17,TRUE,TRUE,165,"2021-12-15T19:30:00Z",90,FALSE,TRUE,16,2,7,2,2,2,66506
2210431,17,TRUE,TRUE,161,"2021-12-15T20:00:00Z",90,FALSE,TRUE,19,0,1,2,3,4,66502
2210438,17,TRUE,TRUE,168,"2021-12-16T19:45:00Z",90,FALSE,TRUE,8,1,6,1,2,4,66509
2210439,17,TRUE,TRUE,169,"2021-12-16T20:00:00Z",90,FALSE,TRUE,14,1,11,3,2,5,66510
2210443,18,TRUE,TRUE,173,"2021-12-18T17:30:00Z",90,FALSE,TRUE,1,4,10,1,4,2,66514
2210445,18,TRUE,TRUE,175,"2021-12-19T14:00:00Z",90,FALSE,TRUE,12,4,14,0,5,3,66516
2210450,18,TRUE,TRUE,180,"2021-12-19T14:00:00Z",90,FALSE,TRUE,6,0,20,0,4,3,66521
2210447,18,TRUE,TRUE,177,"2021-12-19T16:30:00Z",90,FALSE,TRUE,11,2,17,2,5,4,66518
2210455,19,TRUE,TRUE,185,"2021-12-26T15:00:00Z",90,FALSE,TRUE,9,3,12,6,2,5,66526
2210457,19,TRUE,TRUE,187,"2021-12-26T15:00:00Z",90,FALSE,TRUE,1,5,15,0,4,2,66528
2210458,19,TRUE,TRUE,188,"2021-12-26T15:00:00Z",90,FALSE,TRUE,7,0,17,3,2,4,66529
2210459,19,TRUE,TRUE,189,"2021-12-26T15:00:00Z",90,FALSE,TRUE,16,3,19,2,2,3,66530
2210451,19,TRUE,TRUE,181,"2021-12-26T17:30:00Z",90,FALSE,TRUE,6,3,2,1,4,2,66522
2210452,19,TRUE,TRUE,182,"2021-12-26T20:00:00Z",90,FALSE,TRUE,3,0,4,2,2,2,66523
2210456,19,TRUE,TRUE,186,"2021-12-27T20:00:00Z",90,FALSE,TRUE,13,1,14,1,3,3,66527
2210464,20,TRUE,TRUE,194,"2021-12-28T15:00:00Z",90,FALSE,TRUE,15,0,7,3,2,2,66535
2210469,20,TRUE,TRUE,199,"2021-12-28T15:00:00Z",90,FALSE,TRUE,17,1,16,1,3,2,66540
2210470,20,TRUE,TRUE,200,"2021-12-28T15:00:00Z",90,FALSE,TRUE,19,4,18,1,3,2,66541
2210467,20,TRUE,TRUE,197,"2021-12-28T20:00:00Z",90,FALSE,TRUE,11,0,9,1,5,4,66538
2210463,20,TRUE,TRUE,193,"2021-12-29T19:30:00Z",90,FALSE,TRUE,4,1,6,1,2,4,66534
2210462,20,TRUE,TRUE,192,"2021-12-29T20:15:00Z",90,FALSE,TRUE,12,1,3,0,5,2,66533
2210468,20,TRUE,TRUE,198,"2021-12-30T20:15:00Z",90,FALSE,TRUE,5,1,13,3,2,4,66539
2210471,21,TRUE,TRUE,201,"2022-01-01T12:30:00Z",90,FALSE,TRUE,12,2,1,1,5,4,66542
2210480,21,TRUE,TRUE,210,"2022-01-01T15:00:00Z",90,FALSE,TRUE,17,1,18,0,3,2,66551
2210474,21,TRUE,TRUE,204,"2022-01-01T17:30:00Z",90,FALSE,TRUE,19,3,7,2,3,2,66545
2210472,21,TRUE,TRUE,202,"2022-01-02T14:00:00Z",90,FALSE,TRUE,2,1,3,2,2,2,66543
2210475,21,TRUE,TRUE,205,"2022-01-02T14:00:00Z",90,FALSE,TRUE,4,3,8,2,2,2,66546
2210476,21,TRUE,TRUE,206,"2022-01-02T14:00:00Z",90,FALSE,TRUE,5,1,10,3,2,2,66547
2210473,21,TRUE,TRUE,203,"2022-01-02T16:30:00Z",90,FALSE,TRUE,11,2,6,2,5,4,66544
2210478,21,TRUE,TRUE,208,"2022-01-03T17:30:00Z",90,FALSE,TRUE,20,1,13,0,3,4,66549
2210446,21,TRUE,TRUE,176,"2022-01-11T19:45:00Z",90,FALSE,TRUE,3,1,16,4,2,2,66517
2210449,21,TRUE,TRUE,179,"2022-01-12T19:45:00Z",90,FALSE,TRUE,15,0,19,2,2,3,66520
2210482,22,TRUE,TRUE,212,"2022-01-14T20:00:00Z",90,FALSE,TRUE,7,1,4,1,2,2,66553
2210485,22,TRUE,TRUE,215,"2022-01-15T12:30:00Z",90,FALSE,TRUE,6,0,12,1,4,5,66556
2210486,22,TRUE,TRUE,216,"2022-01-15T15:00:00Z",90,FALSE,TRUE,18,1,14,1,2,3,66557
2210487,22,TRUE,TRUE,217,"2022-01-15T15:00:00Z",90,FALSE,TRUE,8,1,15,2,2,2,66558
2210490,22,TRUE,TRUE,220,"2022-01-15T15:00:00Z",90,FALSE,TRUE,16,1,20,3,2,3,66561
2210481,22,TRUE,TRUE,211,"2022-01-15T17:30:00Z",90,FALSE,TRUE,13,2,2,2,3,2,66552
2210484,22,TRUE,TRUE,214,"2022-01-16T14:00:00Z",90,FALSE,TRUE,3,0,11,3,2,5,66555
2210489,22,TRUE,TRUE,219,"2022-01-16T14:00:00Z",90,FALSE,TRUE,10,3,19,2,2,3,66560
2210502,22,TRUE,TRUE,232,"2022-01-18T20:00:00Z",90,FALSE,TRUE,6,1,4,1,4,2,66573
2210436,22,TRUE,TRUE,166,"2022-01-19T19:30:00Z",90,FALSE,TRUE,17,3,9,2,3,4,66507
2210432,22,TRUE,TRUE,162,"2022-01-19T20:00:00Z",90,FALSE,TRUE,13,3,3,1,3,2,66503
2210500,23,TRUE,TRUE,230,"2022-01-21T20:00:00Z",90,FALSE,TRUE,15,3,18,0,2,2,66571
2210495,23,TRUE,TRUE,225,"2022-01-22T12:30:00Z",90,FALSE,TRUE,2,1,8,0,2,2,66566
2210492,23,TRUE,TRUE,222,"2022-01-22T15:00:00Z",90,FALSE,TRUE,20,2,3,1,3,2,66563
2210496,23,TRUE,TRUE,226,"2022-01-22T15:00:00Z",90,FALSE,TRUE,14,1,10,0,2,2,66567
2210498,23,TRUE,TRUE,228,"2022-01-22T15:00:00Z",90,FALSE,TRUE,19,0,13,1,3,4,66569
2210499,23,TRUE,TRUE,229,"2022-01-22T17:30:00Z",90,FALSE,TRUE,12,1,16,1,5,2,66570
2210491,23,TRUE,TRUE,221,"2022-01-23T14:00:00Z",90,FALSE,TRUE,5,0,1,0,2,4,66562
2210494,23,TRUE,TRUE,224,"2022-01-23T14:00:00Z",90,FALSE,TRUE,11,3,7,1,5,2,66565
2210497,23,TRUE,TRUE,227,"2022-01-23T14:00:00Z",90,FALSE,TRUE,4,1,9,1,2,4,66568
2210493,23,TRUE,TRUE,223,"2022-01-23T16:30:00Z",90,FALSE,TRUE,17,0,6,2,3,4,66564
2210434,23,TRUE,TRUE,164,"2022-02-05T18:00:00Z",90,FALSE,TRUE,18,0,5,0,2,2,66505
2210509,24,TRUE,TRUE,239,"2022-02-08T19:45:00Z",90,FALSE,TRUE,8,1,14,3,2,3,66580
2210505,24,TRUE,TRUE,235,"2022-02-08T19:45:00Z",90,FALSE,TRUE,18,0,19,1,2,3,66576
2210503,24,TRUE,TRUE,233,"2022-02-08T20:00:00Z",90,FALSE,TRUE,13,1,5,1,3,2,66574
2210508,24,TRUE,TRUE,238,"2022-02-09T19:45:00Z",90,FALSE,TRUE,3,0,12,2,2,5,66579
2210504,24,TRUE,TRUE,234,"2022-02-09T19:45:00Z",90,FALSE,TRUE,7,1,15,1,2,2,66575
2210510,24,TRUE,TRUE,240,"2022-02-09T19:45:00Z",90,FALSE,TRUE,16,3,17,2,2,4,66581
2210501,24,TRUE,TRUE,231,"2022-02-09T20:00:00Z",90,FALSE,TRUE,10,3,2,3,2,2,66572
2210507,24,TRUE,TRUE,237,"2022-02-10T19:45:00Z",90,FALSE,TRUE,9,0,11,2,2,5,66578
2210506,24,TRUE,TRUE,236,"2022-02-10T19:45:00Z",90,FALSE,TRUE,1,1,20,0,4,3,66577
2210516,25,TRUE,TRUE,246,"2022-02-12T12:30:00Z",90,FALSE,TRUE,16,1,13,1,2,4,66587
2210511,25,TRUE,TRUE,241,"2022-02-12T15:00:00Z",90,FALSE,TRUE,7,0,3,0,2,2,66582
