"element","position","multiplier","is_captain","is_vice_captain","id","gameweek"
207,3,1,FALSE,FALSE,"36150",6
122,4,1,FALSE,FALSE,"36150",6
125,5,1,FALSE,FALSE,"36150",6
277,6,2,TRUE,FALSE,"36150",6
423,7,1,FALSE,FALSE,"36150",6
188,8,1,FALSE,FALSE,"36150",6
413,9,1,FALSE,TRUE,"36150",6
40,10,1,FALSE,FALSE,"36150",6
187,11,1,FALSE,FALSE,"36150",6
69,12,0,FALSE,FALSE,"36150",6
422,13,0,FALSE,FALSE,"36150",6
110,14,0,FALSE,FALSE,"36150",6
370,15,0,FALSE,FALSE,"36150",6
257,1,1,FALSE,FALSE,"36150",7
275,2,1,FALSE,FALSE,"36150",7
370,3,1,FALSE,FALSE,"36150",7
110,4,1,FALSE,FALSE,"36150",7
277,5,1,FALSE,TRUE,"36150",7
422,6,1,FALSE,FALSE,"36150",7
125,7,1,FALSE,FALSE,"36150",7
423,8,1,FALSE,FALSE,"36150",7
187,9,1,FALSE,FALSE,"36150",7
413,10,2,TRUE,FALSE,"36150",7
40,11,1,FALSE,FALSE,"36150",7
69,12,0,FALSE,FALSE,"36150",7
173,13,0,FALSE,FALSE,"36150",7
122,14,0,FALSE,FALSE,"36150",7
207,15,0,FALSE,FALSE,"36150",7
69,1,1,FALSE,FALSE,"36150",8
275,2,1,FALSE,FALSE,"36150",8
224,3,1,FALSE,FALSE,"36150",8
44,4,1,FALSE,FALSE,"36150",8
277,5,2,TRUE,FALSE,"36150",8
210,6,1,FALSE,FALSE,"36150",8
125,7,1,FALSE,FALSE,"36150",8
173,8,1,FALSE,FALSE,"36150",8
134,9,1,FALSE,FALSE,"36150",8
413,10,1,FALSE,FALSE,"36150",8
40,11,1,FALSE,TRUE,"36150",8
257,12,0,FALSE,FALSE,"36150",8
423,13,0,FALSE,FALSE,"36150",8
122,14,0,FALSE,FALSE,"36150",8
370,15,0,FALSE,FALSE,"36150",8
257,1,1,FALSE,FALSE,"36150",9
275,2,1,FALSE,FALSE,"36150",9
370,3,1,FALSE,FALSE,"36150",9
44,4,1,FALSE,FALSE,"36150",9
277,5,1,FALSE,TRUE,"36150",9
210,6,1,FALSE,FALSE,"36150",9
125,7,1,FALSE,FALSE,"36150",9
423,8,1,FALSE,FALSE,"36150",9
455,9,1,FALSE,FALSE,"36150",9
413,10,2,TRUE,FALSE,"36150",9
40,11,1,FALSE,FALSE,"36150",9
69,12,0,FALSE,FALSE,"36150",9
122,13,0,FALSE,FALSE,"36150",9
224,14,0,FALSE,FALSE,"36150",9
173,15,0,FALSE,FALSE,"36150",9
257,1,1,FALSE,FALSE,"36150",10
275,2,1,FALSE,FALSE,"36150",10
224,3,1,FALSE,FALSE,"36150",10
44,4,1,FALSE,FALSE,"36150",10
277,5,2,TRUE,FALSE,"36150",10
210,6,1,FALSE,FALSE,"36150",10
423,7,1,FALSE,FALSE,"36150",10
81,8,1,FALSE,FALSE,"36150",10
455,9,1,FALSE,FALSE,"36150",10
413,10,1,FALSE,TRUE,"36150",10
40,11,1,FALSE,FALSE,"36150",10
69,12,0,FALSE,FALSE,"36150",10
370,13,0,FALSE,FALSE,"36150",10
122,14,0,FALSE,FALSE,"36150",10
125,15,0,FALSE,FALSE,"36150",10
69,1,1,FALSE,FALSE,"36150",11
370,2,1,FALSE,FALSE,"36150",11
590,3,1,FALSE,FALSE,"36150",11
44,4,1,FALSE,FALSE,"36150",11
224,5,1,FALSE,FALSE,"36150",11
277,6,2,TRUE,FALSE,"36150",11
210,7,1,FALSE,FALSE,"36150",11
423,8,1,FALSE,FALSE,"36150",11
81,9,1,FALSE,FALSE,"36150",11
413,10,1,FALSE,TRUE,"36150",11
40,11,1,FALSE,FALSE,"36150",11
257,12,0,FALSE,FALSE,"36150",11
455,13,0,FALSE,FALSE,"36150",11
275,14,0,FALSE,FALSE,"36150",11
125,15,0,FALSE,FALSE,"36150",11
257,1,1,FALSE,FALSE,"36150",12
370,2,1,FALSE,FALSE,"36150",12
590,3,1,FALSE,FALSE,"36150",12
44,4,1,FALSE,FALSE,"36150",12
224,5,1,FALSE,FALSE,"36150",12
81,6,1,FALSE,FALSE,"36150",12
277,7,2,TRUE,FALSE,"36150",12
423,8,1,FALSE,FALSE,"36150",12
413,9,1,FALSE,TRUE,"36150",12
40,10,1,FALSE,FALSE,"36150",12
525,11,1,FALSE,FALSE,"36150",12
69,12,0,FALSE,FALSE,"36150",12
275,13,0,FALSE,FALSE,"36150",12
210,14,0,FALSE,FALSE,"36150",12
125,15,0,FALSE,FALSE,"36150",12
257,1,1,FALSE,TRUE,"36150",13
590,2,1,FALSE,FALSE,"36150",13
224,3,1,FALSE,FALSE,"36150",13
44,4,1,FALSE,FALSE,"36150",13
423,5,1,FALSE,FALSE,"36150",13
277,6,2,TRUE,FALSE,"36150",13
255,7,1,FALSE,FALSE,"36150",13
81,8,1,FALSE,FALSE,"36150",13
525,9,1,FALSE,FALSE,"36150",13
413,10,1,FALSE,FALSE,"36150",13
40,11,1,FALSE,FALSE,"36150",13
69,12,0,FALSE,FALSE,"36150",13
370,13,0,FALSE,FALSE,"36150",13
210,14,0,FALSE,FALSE,"36150",13
275,15,0,FALSE,FALSE,"36150",13
257,1,1,FALSE,TRUE,"36150",14
370,2,1,FALSE,FALSE,"36150",14
590,3,1,FALSE,FALSE,"36150",14
224,4,1,FALSE,FALSE,"36150",14
212,5,1,FALSE,FALSE,"36150",14
255,6,1,FALSE,FALSE,"36150",14
423,7,1,FALSE,FALSE,"36150",14
277,8,2,TRUE,FALSE,"36150",14
413,9,1,FALSE,FALSE,"36150",14
40,10,1,FALSE,FALSE,"36150",14
525,11,1,FALSE,FALSE,"36150",14
69,12,0,FALSE,FALSE,"36150",14
275,13,0,FALSE,FALSE,"36150",14
44,14,0,FALSE,FALSE,"36150",14
210,15,0,FALSE,FALSE,"36150",14
257,1,1,FALSE,FALSE,"36150",15
370,2,1,FALSE,FALSE,"36150",15
590,3,1,FALSE,FALSE,"36150",15
224,4,1,FALSE,FALSE,"36150",15
212,5,1,FALSE,FALSE,"36150",15
255,6,1,FALSE,FALSE,"36150",15
423,7,1,FALSE,FALSE,"36150",15
277,8,2,TRUE,FALSE,"36150",15
413,9,1,FALSE,FALSE,"36150",15
40,10,1,FALSE,TRUE,"36150",15
525,11,1,FALSE,FALSE,"36150",15
69,12,0,FALSE,FALSE,"36150",15
44,13,0,FALSE,FALSE,"36150",15
275,14,0,FALSE,FALSE,"36150",15
210,15,0,FALSE,FALSE,"36150",15
257,1,1,FALSE,FALSE,"36150",16
169,2,1,FALSE,FALSE,"36150",16
590,3,1,FALSE,FALSE,"36150",16
224,4,1,FALSE,FALSE,"36150",16
212,5,1,FALSE,FALSE,"36150",16
255,6,1,FALSE,TRUE,"36150",16
423,7,1,FALSE,FALSE,"36150",16
277,8,2,TRUE,FALSE,"36150",16
266,9,1,FALSE,FALSE,"36150",16
413,10,1,FALSE,FALSE,"36150",16
40,11,1,FALSE,FALSE,"36150",16
69,12,0,FALSE,FALSE,"36150",16
275,13,0,FALSE,FALSE,"36150",16
525,14,0,FALSE,FALSE,"36150",16
370,15,0,FALSE,FALSE,"36150",16
257,1,1,FALSE,FALSE,"36150",17
169,2,1,FALSE,FALSE,"36150",17
590,3,1,FALSE,FALSE,"36150",17
224,4,1,FALSE,FALSE,"36150",17
266,5,1,FALSE,FALSE,"36150",17
255,6,1,TRUE,FALSE,"36150",17
423,7,1,FALSE,FALSE,"36150",17
212,8,1,FALSE,FALSE,"36150",17
63,9,1,FALSE,FALSE,"36150",17
413,10,2,FALSE,TRUE,"36150",17
40,11,1,FALSE,FALSE,"36150",17
69,12,0,FALSE,FALSE,"36150",17
370,13,0,FALSE,FALSE,"36150",17
277,14,0,FALSE,FALSE,"36150",17
275,15,0,FALSE,FALSE,"36150",17
257,1,1,FALSE,FALSE,"36150",18
275,2,1,FALSE,FALSE,"36150",18
370,3,1,FALSE,FALSE,"36150",18
590,4,1,FALSE,FALSE,"36150",18
224,5,1,FALSE,FALSE,"36150",18
45,6,1,FALSE,FALSE,"36150",18
266,7,1,FALSE,FALSE,"36150",18
255,8,2,FALSE,TRUE,"36150",18
423,9,1,FALSE,FALSE,"36150",18
212,10,1,FALSE,FALSE,"36150",18
40,11,1,TRUE,FALSE,"36150",18
69,12,0,FALSE,FALSE,"36150",18
63,13,0,FALSE,FALSE,"36150",18
277,14,0,FALSE,FALSE,"36150",18
413,15,0,FALSE,FALSE,"36150",18
270,1,1,FALSE,FALSE,"36150",19
370,2,1,FALSE,FALSE,"36150",19
142,3,1,FALSE,FALSE,"36150",19
16,4,1,FALSE,FALSE,"36150",19
256,5,1,FALSE,FALSE,"36150",19
50,6,1,FALSE,FALSE,"36150",19
251,7,1,FALSE,FALSE,"36150",19
26,8,1,FALSE,FALSE,"36150",19
359,9,1,FALSE,TRUE,"36150",19
6,10,1,FALSE,FALSE,"36150",19
579,11,2,TRUE,FALSE,"36150",19
54,12,0,FALSE,FALSE,"36150",19
148,13,0,FALSE,FALSE,"36150",19
568,14,0,FALSE,FALSE,"36150",19
208,15,0,FALSE,FALSE,"36150",19
257,1,1,FALSE,FALSE,"36150",20
279,2,1,FALSE,FALSE,"36150",20
370,3,1,FALSE,FALSE,"36150",20
224,4,1,FALSE,FALSE,"36150",20
45,5,1,FALSE,FALSE,"36150",20
266,6,1,FALSE,FALSE,"36150",20
255,7,1,TRUE,FALSE,"36150",20
423,8,1,FALSE,FALSE,"36150",20
212,9,1,FALSE,FALSE,"36150",20
63,10,1,FALSE,FALSE,"36150",20
413,11,2,FALSE,TRUE,"36150",20
69,12,0,FALSE,FALSE,"36150",20
40,13,0,FALSE,FALSE,"36150",20
277,14,0,FALSE,FALSE,"36150",20
590,15,0,FALSE,FALSE,"36150",20
257,1,1,FALSE,FALSE,"36150",21
590,2,1,FALSE,FALSE,"36150",21
370,3,1,FALSE,FALSE,"36150",21
45,4,1,FALSE,FALSE,"36150",21
277,5,1,FALSE,TRUE,"36150",21
255,6,1,FALSE,FALSE,"36150",21
422,7,1,FALSE,FALSE,"36150",21
266,8,1,FALSE,FALSE,"36150",21
63,9,1,FALSE,FALSE,"36150",21
413,10,2,TRUE,FALSE,"36150",21
40,11,1,FALSE,FALSE,"36150",21
69,12,0,FALSE,FALSE,"36150",21
212,13,0,FALSE,FALSE,"36150",21
224,14,0,FALSE,FALSE,"36150",21
279,15,0,FALSE,FALSE,"36150",21
69,1,1,FALSE,FALSE,"36150",22
370,2,1,FALSE,FALSE,"36150",22
45,3,1,FALSE,FALSE,"36150",22
279,4,1,FALSE,FALSE,"36150",22
212,5,1,FALSE,FALSE,"36150",22
255,6,1,FALSE,FALSE,"36150",22
266,7,1,FALSE,FALSE,"36150",22
277,8,2,TRUE,FALSE,"36150",22
40,9,1,FALSE,FALSE,"36150",22
413,10,1,FALSE,FALSE,"36150",22
63,11,1,FALSE,TRUE,"36150",22
257,12,0,FALSE,FALSE,"36150",22
224,13,0,FALSE,FALSE,"36150",22
422,14,0,FALSE,FALSE,"36150",22
590,15,0,FALSE,FALSE,"36150",22
257,1,1,FALSE,FALSE,"36150",23
279,2,1,FALSE,FALSE,"36150",23
224,3,1,FALSE,FALSE,"36150",23
439,4,1,FALSE,FALSE,"36150",23
277,5,2,TRUE,FALSE,"36150",23
266,6,1,FALSE,FALSE,"36150",23
255,7,1,FALSE,FALSE,"36150",23
267,8,1,FALSE,FALSE,"36150",23
212,9,1,FALSE,TRUE,"36150",23
413,10,1,FALSE,FALSE,"36150",23
40,11,1,FALSE,FALSE,"36150",23
69,12,0,FALSE,FALSE,"36150",23
63,13,0,FALSE,FALSE,"36150",23
590,14,0,FALSE,FALSE,"36150",23
370,15,0,FALSE,FALSE,"36150",23
257,1,1,FALSE,FALSE,"36150",24
439,2,1,FALSE,FALSE,"36150",24
224,3,1,FALSE,FALSE,"36150",24
370,4,1,FALSE,FALSE,"36150",24
212,5,1,FALSE,FALSE,"36150",24
255,6,2,TRUE,FALSE,"36150",24
266,7,1,FALSE,FALSE,"36150",24
277,8,1,FALSE,TRUE,"36150",24
267,9,1,FALSE,FALSE,"36150",24
40,10,1,FALSE,FALSE,"36150",24
413,11,1,FALSE,FALSE,"36150",24
69,12,0,FALSE,FALSE,"36150",24
63,13,0,FALSE,FALSE,"36150",24
590,14,0,FALSE,FALSE,"36150",24
279,15,0,FALSE,FALSE,"36150",24
257,1,1,FALSE,FALSE,"36150",25
279,2,1,FALSE,FALSE,"36150",25
439,3,1,FALSE,FALSE,"36150",25
224,4,1,FALSE,FALSE,"36150",25
277,5,2,TRUE,FALSE,"36150",25
51,6,1,FALSE,FALSE,"36150",25
255,7,1,FALSE,TRUE,"36150",25
212,8,1,FALSE,FALSE,"36150",25
63,9,1,FALSE,FALSE,"36150",25
413,10,1,FALSE,FALSE,"36150",25
40,11,1,FALSE,FALSE,"36150",25
69,12,0,FALSE,FALSE,"36150",25
266,13,0,FALSE,FALSE,"36150",25
370,14,0,FALSE,FALSE,"36150",25
590,15,0,FALSE,FALSE,"36150",25
257,1,1,FALSE,FALSE,"36150",26
590,2,1,FALSE,FALSE,"36150",26
224,3,1,FALSE,TRUE,"36150",26
439,4,1,FALSE,FALSE,"36150",26
51,5,1,FALSE,FALSE,"36150",26
255,6,1,FALSE,FALSE,"36150",26
232,7,2,TRUE,FALSE,"36150",26
277,8,1,FALSE,FALSE,"36150",26
63,9,1,FALSE,FALSE,"36150",26
40,10,1,FALSE,FALSE,"36150",26
413,11,1,FALSE,FALSE,"36150",26
69,12,0,FALSE,FALSE,"36150",26
370,13,0,FALSE,FALSE,"36150",26
212,14,0,FALSE,FALSE,"36150",26
279,15,0,FALSE,FALSE,"36150",26
257,1,1,FALSE,FALSE,"36150",27
98,2,1,FALSE,FALSE,"36150",27
411,3,1,FALSE,FALSE,"36150",27
491,4,1,FALSE,FALSE,"36150",27
255,5,1,FALSE,TRUE,"36150",27
212,6,1,FALSE,FALSE,"36150",27
277,7,2,TRUE,FALSE,"36150",27
115,8,1,FALSE,FALSE,"36150",27
40,9,1,FALSE,FALSE,"36150",27
63,10,1,FALSE,FALSE,"36150",27
413,11,1,FALSE,FALSE,"36150",27
69,12,0,FALSE,FALSE,"36150",27
51,13,0,FALSE,FALSE,"36150",27
439,14,0,FALSE,FALSE,"36150",27
224,15,0,FALSE,FALSE,"36150",27
257,1,1,FALSE,FALSE,"36150",28
491,2,1,FALSE,FALSE,"36150",28
98,3,1,FALSE,FALSE,"36150",28
439,4,2,TRUE,FALSE,"36150",28
411,5,1,FALSE,FALSE,"36150",28
277,6,1,FALSE,FALSE,"36150",28
696,7,1,FALSE,FALSE,"36150",28
51,8,1,FALSE,FALSE,"36150",28
63,9,1,FALSE,FALSE,"36150",28
413,10,1,FALSE,FALSE,"36150",28
40,11,1,FALSE,TRUE,"36150",28
69,12,0,FALSE,FALSE,"36150",28
212,13,0,FALSE,FALSE,"36150",28
224,14,0,FALSE,FALSE,"36150",28
255,15,0,FALSE,FALSE,"36150",28
559,1,1,FALSE,FALSE,"36150",29
360,2,1,FALSE,FALSE,"36150",29
234,3,1,FALSE,FALSE,"36150",29
237,4,1,FALSE,FALSE,"36150",29
233,5,2,TRUE,FALSE,"36150",29
171,6,1,FALSE,FALSE,"36150",29
503,7,1,FALSE,FALSE,"36150",29
22,8,1,FALSE,TRUE,"36150",29
701,9,1,FALSE,FALSE,"36150",29
6,10,1,FALSE,FALSE,"36150",29
357,11,1,FALSE,FALSE,"36150",29
448,12,0,FALSE,FALSE,"36150",29
208,13,0,FALSE,FALSE,"36150",29
425,14,0,FALSE,FALSE,"36150",29
577,15,0,FALSE,FALSE,"36150",29
257,1,1,FALSE,FALSE,"36150",30
439,2,1,FALSE,FALSE,"36150",30
370,3,1,FALSE,FALSE,"36150",30
411,4,1,FALSE,FALSE,"36150",30
255,5,1,FALSE,FALSE,"36150",30
696,6,1,FALSE,FALSE,"36150",30
277,7,1,FALSE,FALSE,"36150",30
51,8,1,FALSE,FALSE,"36150",30
212,9,2,TRUE,FALSE,"36150",30
40,10,1,FALSE,TRUE,"36150",30
413,11,1,FALSE,FALSE,"36150",30
69,12,0,FALSE,FALSE,"36150",30
63,13,0,FALSE,FALSE,"36150",30
224,14,0,FALSE,FALSE,"36150",30
491,15,0,FALSE,FALSE,"36150",30
257,1,1,FALSE,FALSE,"36150",31
411,2,1,FALSE,FALSE,"36150",31
491,3,1,FALSE,FALSE,"36150",31
224,4,1,FALSE,FALSE,"36150",31
277,5,2,TRUE,FALSE,"36150",31
51,6,1,FALSE,FALSE,"36150",31
255,7,1,FALSE,FALSE,"36150",31
212,8,1,FALSE,FALSE,"36150",31
63,9,1,FALSE,FALSE,"36150",31
413,10,1,FALSE,FALSE,"36150",31
40,11,1,FALSE,FALSE,"36150",31
69,12,0,FALSE,FALSE,"36150",31
696,13,0,FALSE,TRUE,"36150",31
370,14,0,FALSE,FALSE,"36150",31
439,15,0,FALSE,FALSE,"36150",31
257,1,1,FALSE,FALSE,"36150",32
224,2,1,FALSE,FALSE,"36150",32
305,3,1,FALSE,FALSE,"36150",32
411,4,1,FALSE,FALSE,"36150",32
255,5,1,FALSE,FALSE,"36150",32
696,6,1,FALSE,FALSE,"36150",32
277,7,2,TRUE,FALSE,"36150",32
212,8,1,FALSE,TRUE,"36150",32
51,9,1,FALSE,FALSE,"36150",32
40,10,1,FALSE,FALSE,"36150",32
413,11,1,FALSE,FALSE,"36150",32
69,12,0,FALSE,FALSE,"36150",32
439,13,0,FALSE,FALSE,"36150",32
63,14,0,FALSE,FALSE,"36150",32
491,15,0,FALSE,FALSE,"36150",32
257,1,1,FALSE,FALSE,"36150",33
224,2,1,FALSE,FALSE,"36150",33
305,3,1,FALSE,FALSE,"36150",33
411,4,1,FALSE,FALSE,"36150",33
491,5,1,FALSE,FALSE,"36150",33
255,6,1,FALSE,FALSE,"36150",33
696,7,1,FALSE,FALSE,"36150",33
277,8,2,TRUE,FALSE,"36150",33
212,9,1,FALSE,TRUE,"36150",33
63,10,1,FALSE,FALSE,"36150",33
413,11,1,FALSE,FALSE,"36150",33
69,12,0,FALSE,FALSE,"36150",33
439,13,0,FALSE,FALSE,"36150",33
40,14,0,FALSE,FALSE,"36150",33
51,15,0,FALSE,FALSE,"36150",33
257,1,1,FALSE,FALSE,"36150",34
488,2,1,FALSE,FALSE,"36150",34
491,3,1,FALSE,FALSE,"36150",34
224,4,1,FALSE,FALSE,"36150",34
277,5,2,TRUE,FALSE,"36150",34
696,6,1,FALSE,FALSE,"36150",34
255,7,1,FALSE,FALSE,"36150",34
210,8,1,FALSE,FALSE,"36150",34
212,9,1,FALSE,TRUE,"36150",34
63,10,1,FALSE,FALSE,"36150",34
40,11,1,FALSE,FALSE,"36150",34
69,12,0,FALSE,FALSE,"36150",34
413,13,0,FALSE,FALSE,"36150",34
305,14,0,FALSE,FALSE,"36150",34
439,15,0,FALSE,FALSE,"36150",34
257,1,1,FALSE,FALSE,"36150",35
224,2,1,FALSE,FALSE,"36150",35
305,3,1,FALSE,FALSE,"36150",35
488,4,1,FALSE,FALSE,"36150",35
255,5,1,FALSE,FALSE,"36150",35
696,6,1,FALSE,FALSE,"36150",35
277,7,2,TRUE,FALSE,"36150",35
212,8,1,FALSE,FALSE,"36150",35
210,9,1,FALSE,FALSE,"36150",35
40,10,1,FALSE,TRUE,"36150",35
413,11,1,FALSE,FALSE,"36150",35
69,12,0,FALSE,FALSE,"36150",35
63,13,0,FALSE,FALSE,"36150",35
491,14,0,FALSE,FALSE,"36150",35
439,15,0,FALSE,FALSE,"36150",35
69,1,2,TRUE,FALSE,"36150",36
488,2,1,FALSE,FALSE,"36150",36
165,3,1,FALSE,FALSE,"36150",36
224,4,1,FALSE,FALSE,"36150",36
277,5,1,FALSE,FALSE,"36150",36
696,6,1,FALSE,FALSE,"36150",36
255,7,1,FALSE,FALSE,"36150",36
210,8,1,FALSE,FALSE,"36150",36
212,9,1,FALSE,TRUE,"36150",36
413,10,1,FALSE,FALSE,"36150",36
63,11,1,FALSE,FALSE,"36150",36
257,12,0,FALSE,FALSE,"36150",36
345,13,0,FALSE,FALSE,"36150",36
491,14,0,FALSE,FALSE,"36150",36
439,15,0,FALSE,FALSE,"36150",36
257,1,1,FALSE,FALSE,"36150",37
224,2,1,FALSE,FALSE,"36150",37
165,3,1,FALSE,FALSE,"36150",37
488,4,1,FALSE,FALSE,"36150",37
169,5,1,FALSE,FALSE,"36150",37
255,6,1,FALSE,TRUE,"36150",37
696,7,1,FALSE,FALSE,"36150",37
212,8,3,TRUE,FALSE,"36150",37
210,9,1,FALSE,FALSE,"36150",37
345,10,1,FALSE,FALSE,"36150",37
413,11,1,FALSE,FALSE,"36150",37
69,12,0,FALSE,FALSE,"36150",37
63,13,0,FALSE,FALSE,"36150",37
491,14,0,FALSE,FALSE,"36150",37
277,15,0,FALSE,FALSE,"36150",37
257,1,1,FALSE,FALSE,"36150",38
224,2,1,FALSE,FALSE,"36150",38
113,3,1,FALSE,FALSE,"36150",38
169,4,1,FALSE,FALSE,"36150",38
196,5,1,FALSE,FALSE,"36150",38
255,6,2,TRUE,FALSE,"36150",38
696,7,1,FALSE,FALSE,"36150",38
212,8,1,FALSE,TRUE,"36150",38
277,9,1,FALSE,FALSE,"36150",38
63,10,1,FALSE,FALSE,"36150",38
413,11,1,FALSE,FALSE,"36150",38
69,12,1,FALSE,FALSE,"36150",38
345,13,1,FALSE,FALSE,"36150",38
165,14,1,FALSE,FALSE,"36150",38
488,15,1,FALSE,FALSE,"36150",38
143,1,1,FALSE,FALSE,"16280",1
360,2,1,FALSE,FALSE,"16280",1
411,3,1,FALSE,FALSE,"16280",1
38,4,1,FALSE,FALSE,"16280",1
359,5,2,TRUE,FALSE,"16280",1
196,6,1,FALSE,FALSE,"16280",1
255,7,1,FALSE,FALSE,"16280",1
240,8,1,FALSE,TRUE,"16280",1
215,9,1,FALSE,FALSE,"16280",1
134,10,1,FALSE,FALSE,"16280",1
345,11,1,FALSE,FALSE,"16280",1
313,12,0,FALSE,FALSE,"16280",1
62,13,0,FALSE,FALSE,"16280",1
243,14,0,FALSE,FALSE,"16280",1
136,15,0,FALSE,FALSE,"16280",1
143,1,1,FALSE,FALSE,"16280",2
411,2,1,FALSE,FALSE,"16280",2
371,3,1,FALSE,FALSE,"16280",2
245,4,1,FALSE,FALSE,"16280",2
359,5,2,TRUE,FALSE,"16280",2
196,6,1,FALSE,FALSE,"16280",2
255,7,1,FALSE,FALSE,"16280",2
240,8,1,FALSE,TRUE,"16280",2
215,9,1,FALSE,FALSE,"16280",2
134,10,1,FALSE,FALSE,"16280",2
450,11,1,FALSE,FALSE,"16280",2
80,12,0,FALSE,FALSE,"16280",2
555,13,0,FALSE,FALSE,"16280",2
38,14,0,FALSE,FALSE,"16280",2
525,15,0,FALSE,FALSE,"16280",2
143,1,1,FALSE,FALSE,"16280",3
491,2,1,FALSE,FALSE,"16280",3
411,3,1,FALSE,FALSE,"16280",3
555,4,1,FALSE,FALSE,"16280",3
371,5,1,FALSE,FALSE,"16280",3
359,6,2,TRUE,FALSE,"16280",3
196,7,1,FALSE,FALSE,"16280",3
255,8,1,FALSE,TRUE,"16280",3
240,9,1,FALSE,FALSE,"16280",3
215,10,1,FALSE,FALSE,"16280",3
525,11,1,FALSE,FALSE,"16280",3
80,12,0,FALSE,FALSE,"16280",3
38,13,0,FALSE,FALSE,"16280",3
134,14,0,FALSE,FALSE,"16280",3
450,15,0,FALSE,FALSE,"16280",3
143,1,1,FALSE,FALSE,"16280",4
411,2,1,FALSE,FALSE,"16280",4
555,3,1,FALSE,FALSE,"16280",4
371,4,1,FALSE,FALSE,"16280",4
196,5,1,FALSE,FALSE,"16280",4
255,6,1,FALSE,TRUE,"16280",4
240,7,2,TRUE,FALSE,"16280",4
215,8,1,FALSE,FALSE,"16280",4
586,9,1,FALSE,FALSE,"16280",4
525,10,1,FALSE,FALSE,"16280",4
450,11,1,FALSE,FALSE,"16280",4
80,12,0,FALSE,FALSE,"16280",4
359,13,0,FALSE,FALSE,"16280",4
491,14,0,FALSE,FALSE,"16280",4
38,15,0,FALSE,FALSE,"16280",4
80,1,1,FALSE,FALSE,"16280",5
38,2,1,FALSE,FALSE,"16280",5
411,3,1,FALSE,FALSE,"16280",5
